,sumA,sumO,sumE,sumN,sumC,age
15886,22,10,-20,-13,17,36
15887,21,20,3,-17,-2,36
15888,21,20,-8,-15,11,36
15889,19,15,3,-17,13,36
15890,14,16,-8,-16,10,36
15891,5,18,-13,-27,-2,36
15892,23,15,11,-17,1,36
15893,14,15,-10,-9,11,36
15894,19,13,-6,-14,10,36
15895,9,12,-6,-23,-1,36
15896,19,17,-5,-13,9,36
15897,5,14,-8,-12,2,36
15898,20,16,-1,-1,16,36
15899,0,16,-16,-21,7,36
15900,19,7,5,-16,3,36
15901,22,23,-18,-13,3,36
15902,10,20,-12,-31,3,36
15903,23,15,-6,-8,20,36
15904,24,15,0,-3,9,36
15905,20,22,7,-22,5,36
15906,10,13,-12,-13,5,36
15907,0,18,-10,-25,5,36
15908,18,20,-7,-8,8,36
15909,18,1,-9,-6,16,36
15910,12,5,-16,-26,-2,36
15911,15,18,-9,-32,3,36
15912,19,22,-11,-23,1,36
15913,14,1,-8,-19,1,36
15914,12,20,-11,-13,2,36
15915,18,24,-1,-23,10,36
15916,24,12,6,-14,10,36
15917,8,21,2,-19,5,36
15918,11,13,-14,-19,5,36
15919,18,8,-3,-31,4,36
15920,10,14,-3,-25,-2,36
15921,17,14,-9,-21,16,36
15922,10,10,-6,-19,-1,36
15923,14,18,-13,-32,0,36
15924,18,12,-17,-25,-1,36
15925,16,12,1,-8,4,36
15926,17,15,-5,-14,9,36
15927,25,24,5,-1,15,36
15928,20,19,1,-7,13,36
15929,9,7,-6,-24,11,36
15930,7,15,-5,-24,2,36
15931,21,22,10,-12,6,36
15932,11,24,1,-24,0,36
15933,23,9,5,-26,13,36
15934,13,13,-3,-11,6,36
15935,6,17,-12,-10,9,36
15936,23,20,14,-26,10,36
15937,22,20,-2,-15,13,36
15938,24,15,5,-9,16,36
15939,14,20,-12,-29,-7,36
15940,20,25,-4,-11,7,36
15941,23,22,11,-9,14,36
15942,18,11,-6,-15,9,36
15943,15,12,-9,-33,-5,36
15944,21,18,-9,-14,10,36
15945,21,26,10,-16,-3,36
15946,23,23,1,-5,7,36
15947,11,17,-5,-19,4,36
15948,16,24,-2,-13,-5,36
15949,21,6,-4,-9,10,36
15950,22,14,-14,-22,12,36
15951,11,16,-14,-27,-4,36
15952,20,14,-2,-10,10,36
15953,26,26,10,-1,20,36
15954,16,10,-3,-17,-2,36
15955,20,23,-10,-4,20,36
15956,18,20,3,-22,14,36
15957,12,22,8,0,1,36
15958,20,13,-5,-15,6,36
15959,14,23,8,-24,7,36
15960,18,13,-1,-12,17,36
15961,15,22,-4,-4,4,36
15962,22,16,-14,-22,19,36
15963,11,17,5,-13,0,36
15964,22,21,-6,-20,-11,36
15965,25,10,2,-6,12,36
15966,26,15,14,-17,3,36
15967,9,16,-1,-22,-1,36
15968,21,6,-3,-24,18,36
15969,8,23,0,-18,0,36
15970,1,24,-6,-30,13,36
15971,13,17,-14,-20,0,36
15972,16,24,5,1,8,36
15973,16,12,1,-16,-4,36
15974,10,10,-8,-31,14,36
15975,15,11,3,-15,-5,36
15976,0,9,3,-15,6,36
15977,17,16,4,-3,11,36
15978,17,10,-5,-19,-3,36
15979,-10,11,-18,-22,14,36
15980,19,11,-12,-27,14,36
15981,24,24,-14,-28,-15,36
15982,11,16,3,-18,-2,36
15983,-4,23,2,-18,3,36
15984,19,9,-3,-2,13,36
15985,21,17,5,0,14,36
15986,7,16,-11,-12,16,36
15987,2,16,-3,-16,3,36
15988,21,20,10,-5,-4,36
15989,21,17,13,-6,9,36
15990,17,8,-5,-30,5,36
15991,9,21,-4,-23,0,36
15992,12,19,-18,-24,11,36
15993,5,7,-9,-17,8,36
15994,13,8,-5,-16,-1,36
15995,22,21,0,-12,4,36
15996,8,20,3,-22,5,36
15997,18,20,6,-16,18,36
15998,25,21,6,-3,-3,36
15999,4,18,6,-21,13,36
16000,20,14,-17,-24,10,36
16001,25,16,4,-22,11,36
16002,21,13,-5,-7,7,36
16003,16,14,0,-9,6,36
16004,4,0,-20,-30,4,36
16005,26,25,9,-10,0,36
16006,19,15,-6,-26,6,36
16007,19,26,13,-1,-5,36
16008,24,19,-6,-12,12,36
16009,20,22,-5,-21,0,36
16010,7,15,-15,-9,-7,36
16011,26,24,0,-4,17,36
16012,14,21,-17,-22,10,36
16013,0,9,-7,-4,7,36
16014,21,23,0,-18,10,36
16015,25,18,10,-12,13,36
16016,20,11,-13,-30,-4,36
16017,16,19,-1,-23,1,36
16018,18,10,7,-13,4,36
16019,24,22,4,-7,13,36
16020,5,22,4,-17,-2,36
16021,-3,14,0,-28,-1,36
16022,21,23,0,-8,13,36
16023,6,13,-20,-25,8,36
16024,20,15,-8,-31,4,36
16025,13,16,-4,-19,9,37
16026,0,23,-5,-11,-4,37
16027,14,2,-10,-19,-5,37
16028,9,6,-16,-17,8,37
16029,4,14,1,-21,-2,37
16030,20,12,2,-15,4,37
16031,13,14,-3,-23,1,37
16032,17,12,-8,-3,14,37
16033,18,21,6,-16,13,37
16034,26,26,-22,-10,6,37
16035,11,14,-21,-18,-1,37
16036,15,9,-17,-12,7,37
16037,17,13,1,-6,11,37
16038,-1,21,-6,-25,4,37
16039,21,14,-7,-10,15,37
16040,23,15,-11,-15,18,37
16041,18,13,5,-25,10,37
16042,14,18,-3,-15,10,37
16043,23,23,9,-12,-2,37
16044,14,9,1,-12,5,37
16045,16,19,2,-16,1,37
16046,18,13,-9,-24,5,37
16047,11,23,-6,-12,5,37
16048,26,11,-8,-18,13,37
16049,22,9,-1,-10,13,37
16050,3,3,-19,-35,5,37
16051,18,18,-2,-14,0,37
16052,21,16,-6,-17,0,37
16053,24,21,4,-13,12,37
16054,10,12,-17,-25,3,37
16055,16,20,-1,-16,13,37
16056,7,16,-9,-7,5,37
16057,10,22,-8,-28,3,37
16058,15,17,-12,-13,1,37
16059,16,19,-3,-7,-5,37
16060,18,23,2,-21,6,37
16061,15,19,9,-18,3,37
16062,16,1,3,-9,2,37
16063,11,15,-8,-18,9,37
16064,11,15,-13,-12,7,37
16065,1,15,1,-20,-2,37
16066,21,19,-5,-12,9,37
16067,22,20,2,-22,10,37
16068,5,17,-13,-24,0,37
16069,22,25,-19,-23,3,37
16070,19,19,-6,-16,14,37
16071,15,16,-8,-7,9,37
16072,17,22,-5,-7,7,37
16073,16,10,4,-9,11,37
16074,17,11,3,-10,8,37
16075,17,18,5,-15,6,37
16076,14,2,-18,-27,-5,37
16077,18,7,-13,-33,9,37
16078,21,25,1,-3,7,37
16079,18,16,-8,-30,5,37
16080,8,4,-16,-4,14,37
16081,22,20,6,-7,9,37
16082,15,18,8,-16,7,37
16083,20,13,-2,-17,9,37
16084,13,17,-11,-12,0,37
16085,17,10,-9,-7,9,37
16086,26,21,12,-13,9,37
16087,-9,16,-14,-20,2,37
16088,1,12,-16,-30,-13,37
16089,15,19,-9,-22,2,37
16090,24,7,5,-12,14,37
16091,15,17,7,-18,-5,37
16092,17,14,-2,-17,6,37
16093,11,13,-4,-15,4,37
16094,4,20,-5,-23,-9,37
16095,26,23,1,-19,-6,37
16096,2,2,-2,-6,0,37
16097,25,25,11,-2,19,37
16098,1,25,-21,-4,12,37
16099,18,15,-8,-13,1,37
16100,10,4,-8,-21,8,37
16101,15,15,7,-4,17,37
16102,8,11,2,-9,9,37
16103,19,26,0,-12,5,37
16104,17,17,3,-23,3,37
16105,21,19,6,-20,10,37
16106,17,21,-5,-26,2,37
16107,18,15,-4,-5,11,37
16108,21,21,1,-9,11,37
16109,22,18,1,-4,14,37
16110,25,25,7,-29,15,37
16111,16,5,-12,-33,12,37
16112,14,18,-10,-12,1,37
16113,21,9,-3,-22,4,37
16114,13,8,-7,-10,13,37
16115,16,12,2,-12,8,37
16116,23,20,13,-5,9,37
16117,22,17,6,-10,9,37
16118,22,17,2,-15,7,37
16119,15,3,0,-13,3,37
16120,13,24,-11,-14,10,37
16121,15,10,9,-28,-5,37
16122,21,12,5,-22,8,37
16123,22,15,4,-18,8,37
16124,11,10,-8,-19,2,37
16125,15,5,-13,-28,2,37
16126,19,5,-7,-7,10,37
16127,18,19,-2,-9,6,37
16128,22,13,0,-21,14,37
16129,24,18,12,-2,0,37
16130,16,20,5,-12,9,37
16131,17,15,2,-16,4,37
16132,21,11,-4,-14,4,37
16133,16,20,-11,-20,7,37
16134,24,24,-12,-32,-7,37
16135,15,13,-14,-24,3,37
16136,22,26,2,-20,-6,37
16137,1,17,-13,-9,14,37
16138,21,14,8,-17,11,37
16139,21,19,11,-11,10,37
16140,11,11,-7,-23,10,37
16141,17,2,0,-29,-3,37
16142,21,25,-15,-24,-5,37
16143,18,16,6,-21,7,37
16144,19,21,12,1,19,37
16145,13,11,-7,-6,13,37
16146,15,26,-9,-24,5,37
16147,13,19,-11,-23,14,37
16148,3,18,-5,-8,12,37
16149,3,13,3,-9,-13,37
16150,9,15,-18,-19,0,37
16151,16,11,-5,-11,5,37
16152,3,23,-17,-33,-8,37
16153,13,5,-16,-19,0,37
16154,17,13,3,-14,12,37
16155,18,11,-4,-10,6,37
16156,13,14,-6,-15,11,37
16157,25,21,14,-14,6,37
16158,22,9,-15,-13,17,37
16159,11,11,-2,-22,11,37
16160,24,23,-7,-15,-2,37
16161,19,9,3,-5,19,37
16162,25,8,-18,-30,-4,37
16163,26,18,6,-2,13,37
16164,10,8,4,-3,17,37
16165,7,15,-9,-12,7,37
16166,17,20,1,-8,8,37
16167,16,19,1,-16,-1,37
16168,13,9,-12,-21,3,37
16169,4,5,-23,-27,6,37
16170,-3,2,-15,-13,8,37
16171,17,14,-11,-14,9,37
16172,12,9,-9,-9,3,37
16173,23,10,2,-23,6,37
16174,15,21,7,-20,-8,37
16175,16,13,-10,-6,11,37
16176,13,25,-10,-15,1,37
16177,15,19,-12,-23,9,37
16178,26,25,7,-13,7,37
16179,14,14,-3,-7,8,37
16180,23,21,11,-27,3,37
16181,24,20,9,-4,10,37
16182,2,18,4,-5,6,37
16183,7,20,0,-8,-5,37
16184,14,19,3,-21,5,37
16185,20,23,-8,-18,-1,37
16186,22,18,2,-29,12,37
16187,13,15,-18,-21,-3,37
16188,9,13,-4,-18,0,37
16189,19,21,10,-1,11,37
16190,12,12,-10,-13,11,37
16191,12,14,-6,-36,10,37
16192,13,17,-14,-24,11,37
16193,22,8,3,-15,5,37
16194,22,6,-3,-5,14,37
16195,17,20,-3,-11,8,37
16196,17,21,-1,-19,13,37
16197,22,26,-17,-20,2,37
16198,15,5,-10,-17,3,37
16199,3,4,-21,-22,4,37
16200,26,18,10,-2,14,37
16201,19,25,-14,-16,-3,37
16202,12,14,-12,-13,-3,37
16203,17,12,-3,-5,12,37
16204,-1,9,7,-26,-4,37
16205,14,14,5,-8,19,37
16206,20,19,4,-14,1,37
16207,21,17,10,-10,3,37
16208,26,22,14,2,16,37
16209,25,16,-5,-9,4,37
16210,22,21,-8,-8,7,37
16211,8,18,6,-23,9,37
16212,17,15,8,-7,8,37
16213,22,15,-3,-15,10,37
16214,14,12,-11,-27,9,37
16215,15,20,6,-24,1,37
16216,8,6,-13,-23,1,38
16217,13,19,-8,-10,4,38
16218,24,24,10,0,16,38
16219,20,21,-7,-34,-1,38
16220,17,16,7,-8,14,38
16221,22,2,-6,-10,12,38
16222,12,19,-10,-11,7,38
16223,13,11,-1,-8,-1,38
16224,22,17,-12,-7,6,38
16225,-3,22,-5,-16,-10,38
16226,13,13,-12,-25,4,38
16227,22,17,8,-14,12,38
16228,17,23,5,-8,11,38
16229,14,22,-10,-25,4,38
16230,24,14,-7,-2,13,38
16231,22,7,-8,-13,2,38
16232,-4,17,-18,-18,13,38
16233,11,12,2,-15,8,38
16234,12,20,-12,-14,9,38
16235,17,15,0,-22,2,38
16236,9,17,-6,-11,0,38
16237,23,23,5,-9,9,38
16238,12,18,6,-15,5,38
16239,14,14,1,-13,7,38
16240,26,24,6,-20,7,38
16241,7,24,-15,-4,4,38
16242,14,16,-5,-19,-7,38
16243,22,17,8,-4,9,38
16244,1,14,-7,-13,12,38
16245,21,16,-12,-25,6,38
16246,18,24,11,-24,0,38
16247,17,22,-11,-8,0,38
16248,1,6,-13,-32,5,38
16249,24,25,-14,-21,2,38
16250,20,1,-5,-23,1,38
16251,20,16,-5,-18,4,38
16252,23,11,-12,-7,17,38
16253,13,10,-9,-23,10,38
16254,10,18,0,-16,3,38
16255,20,12,-6,-9,15,38
16256,24,22,7,2,19,38
16257,11,16,-4,-23,-1,38
16258,23,25,13,-6,20,38
16259,22,19,2,-4,18,38
16260,19,9,3,-23,13,38
16261,26,25,0,-3,11,38
16262,13,18,3,-11,1,38
16263,18,12,-3,-6,5,38
16264,16,7,-9,-10,11,38
16265,8,24,-18,-36,-6,38
16266,21,14,-1,-13,0,38
16267,19,12,-3,-12,9,38
16268,22,21,-7,-25,7,38
16269,13,7,-5,-22,4,38
16270,23,20,-16,-11,11,38
16271,11,9,-18,-33,0,38
16272,8,13,-9,-20,7,38
16273,23,23,6,-17,5,38
16274,19,22,8,-32,5,38
16275,18,14,-7,-14,-1,38
16276,17,24,-7,1,10,38
16277,25,23,-12,-4,17,38
16278,-10,3,-18,-26,2,38
16279,13,23,-14,-21,14,38
16280,20,9,1,-12,12,38
16281,19,19,-6,-14,4,38
16282,17,18,0,-31,7,38
16283,17,20,5,-5,-5,38
16284,21,23,7,-11,17,38
16285,15,12,-6,-9,-1,38
16286,10,5,-9,-20,10,38
16287,20,16,0,-12,12,38
16288,20,13,8,-8,0,38
16289,13,2,-6,-23,12,38
16290,21,25,-4,-21,6,38
16291,22,26,5,-15,12,38
16292,18,22,-1,-23,6,38
16293,8,24,-11,-31,-9,38
16294,4,17,-13,-32,-2,38
16295,24,18,-1,-7,9,38
16296,13,14,-1,-14,4,38
16297,17,24,-9,-22,16,38
16298,8,6,-7,-6,10,38
16299,11,15,0,-10,8,38
16300,21,12,11,-16,2,38
16301,18,14,-4,-8,8,38
16302,15,22,-2,-21,11,38
16303,12,18,3,-24,11,38
16304,16,8,-1,-26,12,38
16305,9,20,-22,-21,3,38
16306,14,8,-7,-18,3,38
16307,5,17,-5,-9,2,38
16308,13,15,-9,-17,12,38
16309,26,14,-4,-2,16,38
16310,15,8,5,-24,4,38
16311,22,23,-8,-12,0,38
16312,6,14,-16,-15,4,38
16313,23,10,-11,-22,10,38
16314,12,16,-15,-25,1,38
16315,20,22,3,-17,17,38
16316,13,8,-16,-12,4,38
16317,10,19,-4,-19,1,38
16318,11,19,-8,-24,6,38
16319,18,20,-12,-15,-4,38
16320,22,21,4,-2,14,38
16321,16,20,-19,-23,18,38
16322,13,20,-2,-9,7,38
16323,17,13,7,-8,7,38
16324,25,21,11,-12,6,38
16325,-4,7,-5,-18,14,38
16326,10,8,-8,-28,0,38
16327,23,24,-3,-24,3,38
16328,16,18,-13,-12,10,38
16329,10,14,-2,-15,7,38
16330,16,20,-11,-27,-6,38
16331,10,21,6,-18,-6,38
16332,16,14,-8,-14,6,38
16333,22,15,2,-3,9,38
16334,14,9,-2,-11,19,38
16335,14,19,-8,-23,0,38
16336,0,13,-17,-16,-6,38
16337,8,24,-13,-31,0,38
16338,17,19,0,-12,3,38
16339,23,11,-15,-23,6,38
16340,23,14,-19,-16,11,38
16341,22,14,-17,-21,7,38
16342,18,12,-9,-16,8,38
16343,21,17,-12,-10,9,38
16344,20,17,-12,-26,0,38
16345,13,18,-7,-23,4,38
16346,17,20,4,-8,15,38
16347,8,11,-16,-14,15,38
16348,24,11,1,-18,-7,38
16349,17,8,-17,-14,16,38
16350,16,14,-16,-26,1,38
16351,13,17,-4,-25,-4,38
16352,23,10,12,-10,-4,38
16353,24,20,2,-9,7,38
16354,23,7,-9,-22,0,38
16355,16,13,6,-14,6,38
16356,22,17,9,-5,13,38
16357,9,18,-8,-10,-10,38
16358,12,23,10,-27,1,38
16359,21,23,14,-14,-4,38
16360,15,16,-20,-20,-8,38
16361,23,22,-5,-32,7,38
16362,17,11,-7,-5,4,38
16363,25,10,-1,-21,16,38
16364,19,14,1,-19,14,38
16365,16,15,4,-20,6,38
16366,16,19,-11,-9,7,38
16367,7,13,6,-8,7,38
16368,18,17,-12,-28,-4,38
16369,11,24,-4,-23,9,38
16370,22,17,-3,-15,14,38
16371,6,26,-3,1,13,38
16372,14,11,-1,-9,15,38
16373,1,22,-23,-29,-6,38
16374,-7,0,-19,-23,0,38
16375,5,22,-18,-30,7,38
16376,3,19,-5,-21,14,38
16377,19,13,4,-16,14,38
16378,1,19,-11,-20,8,38
16379,15,17,-3,-16,14,38
16380,16,11,1,-12,6,38
16381,19,23,7,-16,6,38
16382,16,21,-6,-17,6,38
16383,11,9,-9,-14,10,38
16384,5,8,-14,-23,1,38
16385,14,12,-2,-22,9,38
16386,16,12,-2,-13,15,38
16387,21,26,-7,-27,2,38
16388,24,23,5,0,20,38
16389,21,23,-5,-18,14,38
16390,18,8,-11,-19,5,38
16391,11,8,-9,-21,9,38
16392,-3,9,-13,-23,-5,38
16393,15,21,1,-28,13,38
16394,22,13,8,-2,5,38
16395,20,21,9,-11,6,38
16396,13,18,-11,-9,5,38
16397,25,19,1,-12,11,38
16398,19,17,-4,-16,-7,38
16399,26,25,0,-25,9,38
16400,20,21,-8,-24,13,38
16401,8,6,-9,-33,2,38
16402,16,14,1,-11,-3,38
16403,24,18,10,-15,2,38
16404,7,15,-15,-23,-3,38
16405,18,5,2,-15,3,38
16406,3,21,2,-20,12,38
16407,13,12,1,-14,8,38
16408,23,21,1,-13,6,38
16409,10,3,-17,-20,0,38
16410,16,15,5,-6,13,38
16411,11,13,3,-8,5,38
16412,24,9,-14,-22,11,38
16413,22,16,-5,-31,-2,38
16414,17,15,-5,-11,3,38
16415,17,19,-3,-17,-1,38
16416,-2,21,-6,-11,4,38
16417,22,19,-3,-7,7,38
16418,17,17,1,-2,14,38
16419,14,26,4,-10,9,38
16420,12,16,0,-30,9,39
16421,19,21,-9,-31,4,39
16422,25,26,8,-6,11,39
16423,24,19,-4,-16,10,39
16424,21,23,-6,-24,13,39
16425,23,23,-14,-31,6,39
16426,23,13,12,-20,-15,39
16427,12,22,5,-20,-11,39
16428,20,20,-2,-19,7,39
16429,25,23,1,-8,12,39
16430,25,11,-9,-20,-12,39
16431,4,11,-15,-26,-4,39
16432,16,19,-20,-14,-3,39
16433,26,18,-6,-3,-3,39
16434,7,14,-16,-27,-3,39
16435,21,21,6,-10,14,39
16436,15,19,0,-29,3,39
16437,14,17,-9,-25,0,39
16438,26,12,1,-4,15,39
16439,10,19,-4,-9,7,39
16440,13,8,-12,-20,9,39
16441,22,18,6,-7,9,39
16442,10,7,-9,-15,8,39
16443,20,12,-5,-22,17,39
16444,9,15,-16,-17,7,39
16445,8,23,-2,-26,4,39
16446,19,18,-1,-22,1,39
16447,24,21,13,-27,7,39
16448,25,18,9,-17,12,39
16449,6,9,-11,-16,0,39
16450,23,22,-9,-22,5,39
16451,24,18,6,-7,12,39
16452,23,12,2,-21,12,39
16453,6,18,-15,-30,9,39
16454,13,21,-2,-25,1,39
16455,21,7,2,-3,17,39
16456,20,13,-10,-14,13,39
16457,10,0,-5,-27,-3,39
16458,18,10,-16,-6,14,39
16459,25,19,11,-22,12,39
16460,19,10,0,-7,17,39
16461,18,14,-1,-12,14,39
16462,12,13,2,-5,9,39
16463,12,12,-8,-27,2,39
16464,16,10,-4,-13,5,39
16465,14,17,-7,-20,4,39
16466,5,20,-9,-8,1,39
16467,15,19,-21,-9,-9,39
16468,23,15,0,-18,7,39
16469,23,17,6,-8,11,39
16470,-9,20,-14,-22,8,39
16471,20,16,-4,-15,-8,39
16472,23,19,6,-16,14,39
16473,23,20,5,-22,16,39
16474,-7,19,-17,-17,2,39
16475,22,26,5,-29,3,39
16476,11,9,3,-19,12,39
16477,24,9,-13,-33,20,39
16478,4,25,-8,-30,-4,39
16479,12,11,-8,-18,4,39
16480,12,13,3,-16,8,39
16481,14,12,-6,-22,-4,39
16482,18,20,3,-20,-1,39
16483,15,24,5,-15,6,39
16484,25,21,6,-16,-4,39
16485,19,21,12,-8,12,39
16486,16,21,3,-29,0,39
16487,0,14,-9,-13,10,39
16488,22,10,-7,-20,17,39
16489,23,12,7,-7,2,39
16490,14,24,-10,-7,0,39
16491,11,18,-7,-9,11,39
16492,22,20,-15,-6,15,39
16493,13,20,0,-15,1,39
16494,14,16,2,-4,10,39
16495,19,20,-1,-8,10,39
16496,26,22,11,-15,-1,39
16497,19,7,-14,-29,2,39
16498,9,17,5,-11,7,39
16499,22,17,-11,-23,5,39
16500,23,20,1,-1,13,39
16501,19,15,3,-31,6,39
16502,13,20,-10,-15,6,39
16503,16,14,-11,-9,9,39
16504,12,18,-10,-23,6,39
16505,21,15,2,-12,13,39
16506,12,25,-11,-16,7,39
16507,24,24,7,-17,8,39
16508,24,21,-12,-19,13,39
16509,14,17,-10,-19,0,39
16510,21,19,0,-14,4,39
16511,22,22,4,-14,3,39
16512,12,21,-1,-9,5,39
16513,26,15,9,-14,16,39
16514,21,8,-2,-18,13,39
16515,26,15,3,-24,13,39
16516,13,13,-6,-21,8,39
16517,18,13,12,-9,14,39
16518,4,11,8,-32,13,39
16519,5,11,-15,-4,-2,39
16520,15,15,8,-4,15,39
16521,19,14,-6,-10,9,39
16522,21,16,2,-24,13,39
16523,19,24,-1,-15,6,39
16524,6,22,-1,-17,4,39
16525,17,22,2,-24,12,39
16526,20,22,3,-22,6,39
16527,8,14,-15,-14,8,39
16528,14,16,-13,-16,14,39
16529,18,21,8,-19,11,39
16530,18,21,7,-3,4,39
16531,24,26,11,-18,7,39
16532,14,7,-4,-12,2,39
16533,17,21,-2,-16,-1,39
16534,21,21,-6,-14,3,39
16535,19,14,-1,-8,4,39
16536,21,13,1,-2,14,39
16537,24,22,10,-8,8,39
16538,14,22,6,-29,4,39
16539,18,17,-8,-10,9,39
16540,2,15,-1,-11,6,39
16541,23,23,2,-19,9,39
16542,25,22,14,-21,12,39
16543,21,17,6,-1,12,39
16544,-3,14,6,-19,15,39
16545,17,13,-22,-15,10,39
16546,25,24,5,-16,20,39
16547,2,17,-11,-22,-3,39
16548,19,8,-4,-13,5,39
16549,13,19,6,-21,0,39
16550,21,11,0,-4,18,39
16551,13,7,-3,-24,-2,39
16552,12,15,-5,-12,13,39
16553,25,16,11,-1,10,39
16554,10,20,-23,-34,-1,39
16555,13,12,-4,-16,9,39
16556,13,14,-6,-21,5,39
16557,16,24,4,-13,3,39
16558,19,16,4,-14,13,39
16559,15,11,-13,-21,-1,39
16560,9,16,-22,-20,1,39
16561,9,16,-11,-31,-9,39
16562,12,16,3,-11,6,39
16563,16,21,-5,-18,6,39
16564,21,18,-22,-33,-8,39
16565,14,19,-8,-23,9,39
16566,24,13,3,-12,17,39
16567,22,23,-8,-28,2,39
16568,17,17,4,-12,8,39
16569,17,18,1,-6,2,39
16570,9,22,-10,-16,4,39
16571,12,17,2,-13,8,39
16572,24,14,0,-14,9,39
16573,18,14,-13,-28,-2,39
16574,18,17,8,-15,12,39
16575,16,14,-9,-32,-11,39
16576,4,17,-11,-22,-11,39
16577,16,19,-4,-10,11,39
16578,25,13,0,-6,11,39
16579,2,15,-20,-19,8,39
16580,25,21,-2,-15,7,39
16581,25,23,5,-19,11,39
16582,18,18,10,-6,15,39
16583,26,8,5,-1,11,39
16584,16,20,-12,-7,15,40
16585,4,23,5,-33,0,40
16586,14,12,-9,-9,0,40
16587,6,16,-19,-30,7,40
16588,14,19,-8,-25,8,40
16589,7,21,9,-19,16,40
16590,22,18,-6,-4,19,40
16591,19,18,-3,-3,18,40
16592,26,14,-2,-6,-1,40
16593,2,12,3,-22,11,40
16594,13,15,7,-15,-1,40
16595,13,15,0,-9,-2,40
16596,19,6,-11,-25,6,40
16597,15,17,-10,-16,14,40
16598,15,13,-3,-10,7,40
16599,26,22,12,-1,11,40
16600,11,17,-19,-27,-9,40
16601,26,18,14,0,20,40
16602,14,12,-5,-17,7,40
16603,23,10,-4,-10,12,40
16604,-2,18,2,-2,15,40
16605,8,19,-1,-26,-1,40
16606,12,12,-12,-16,10,40
16607,10,8,-9,-19,3,40
16608,14,9,-18,-11,18,40
16609,26,12,12,-11,11,40
16610,19,14,-1,-8,6,40
16611,17,20,-21,-10,16,40
16612,20,22,-17,-31,2,40
16613,12,18,-1,-8,6,40
16614,17,6,-8,-20,-2,40
16615,17,22,6,-29,-5,40
16616,23,12,-11,-28,13,40
16617,14,17,-13,-31,7,40
16618,6,16,-17,-26,3,40
16619,11,10,-8,-4,6,40
16620,19,16,-7,-16,12,40
16621,24,18,7,-9,5,40
16622,24,16,2,-21,9,40
16623,16,18,5,-14,6,40
16624,14,19,-13,-20,15,40
16625,22,26,-2,-30,8,40
16626,19,20,-18,-30,3,40
16627,12,19,-8,-31,-7,40
16628,13,21,3,-12,10,40
16629,16,19,-7,-13,3,40
16630,18,13,5,-19,7,40
16631,9,7,-10,-29,-1,40
16632,15,17,6,-13,6,40
16633,22,23,-13,-29,-3,40
16634,5,19,3,-15,12,40
16635,20,21,-1,-3,8,40
16636,21,12,2,-6,9,40
16637,1,25,-12,-12,13,40
16638,12,17,-10,-15,10,40
16639,16,20,11,-28,-1,40
16640,22,25,-1,-10,11,40
16641,23,11,-9,-21,8,40
16642,12,10,-9,-14,-8,40
16643,-1,24,-12,-29,19,40
16644,19,21,3,-16,7,40
16645,21,21,-6,-17,4,40
16646,2,25,-15,-17,11,40
16647,4,21,4,-12,0,40
16648,21,26,14,-3,16,40
16649,21,12,-6,-8,10,40
16650,17,15,-6,-12,10,40
16651,11,18,-8,-14,-1,40
16652,14,18,-13,-14,-3,40
16653,26,17,14,-2,14,40
16654,15,6,0,-18,0,40
16655,22,15,7,-27,4,40
16656,22,6,-2,-15,16,40
16657,19,14,-1,-19,11,40
16658,15,14,-4,-10,14,40
16659,13,19,-3,-9,9,40
16660,7,13,-15,-23,11,40
16661,22,17,6,-22,13,40
16662,21,13,7,-12,18,40
16663,8,15,1,-16,7,40
16664,15,12,-3,-27,10,40
16665,15,23,-4,-30,13,40
16666,20,11,-7,-18,6,40
16667,14,13,-8,-17,-2,40
16668,16,14,-2,-13,5,40
16669,12,23,3,-20,13,40
16670,4,21,-13,-23,13,40
16671,18,23,8,-24,13,40
16672,14,13,-6,-23,4,40
16673,9,16,9,-27,-12,40
16674,11,13,1,-18,14,40
16675,12,16,-15,-8,10,40
16676,7,3,-12,-34,3,40
16677,18,17,1,-21,-1,40
16678,14,5,-18,-26,-3,40
16679,22,14,-11,-13,14,40
16680,20,20,7,-13,-1,40
16681,20,23,12,-3,8,40
16682,25,17,-4,-24,-7,40
16683,13,22,-7,-10,1,40
16684,25,22,1,-3,18,40
16685,24,17,0,1,6,40
16686,23,22,2,-4,11,40
16687,18,17,-12,-25,11,40
16688,-6,12,-14,-15,-1,40
16689,15,22,-22,-24,17,40
16690,13,16,0,-5,16,40
16691,21,8,-6,-21,5,40
16692,-1,20,-15,-31,-1,40
16693,19,19,3,-11,12,40
16694,8,8,-7,-11,4,40
16695,21,18,-4,-17,0,40
16696,8,5,-10,-14,7,40
16697,20,9,-5,-16,-2,40
16698,6,9,-5,-14,14,40
16699,8,15,-12,-18,-1,40
16700,20,20,6,-18,7,40
16701,10,21,-1,-18,10,40
16702,25,21,-10,-12,-3,40
16703,22,24,2,-3,11,40
16704,25,12,2,-13,15,40
16705,23,20,0,-17,14,40
16706,12,11,-11,-13,8,40
16707,17,10,-10,-22,-4,40
16708,23,9,12,-22,16,40
16709,25,23,-3,-18,9,40
16710,24,20,1,-11,-2,40
16711,26,22,3,-8,-2,40
16712,18,16,0,-14,10,40
16713,-3,15,-15,-35,-3,40
16714,-6,20,-14,-28,3,40
16715,17,23,13,-11,7,40
16716,11,5,-12,-8,1,40
16717,10,20,-8,-17,0,40
