,gender,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,E_Tot,N_Tot,A_Tot,C_Tot,O_Tot
15249,2,4,5,5,4,4,4,4,3,3,4,3,2,2,2,4,4,4,4,4,4,5,5,5,4,5,5,5,4,5,3,3,3,3,3,5,2,3,3,3,4,5,4,5,5,5,5,4,4,4,5,40,33,46,32,46
15250,1,5,1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,3,3,5,5,5,5,5,5,5,1,5,5,5,5,30,38,46,42,46
15251,1,2,5,3,2,5,5,1,3,2,1,3,5,2,1,1,1,4,4,5,3,5,5,4,4,5,5,5,2,4,4,4,1,4,5,2,1,5,3,2,3,3,2,5,1,5,5,3,2,3,5,29,29,43,30,34
15252,2,1,1,1,1,1,5,1,1,1,1,1,3,1,3,1,3,3,3,1,3,1,1,1,1,1,3,1,1,1,5,3,1,5,3,3,3,5,3,3,1,5,1,5,1,3,5,4,5,5,5,14,22,16,30,39
15253,2,3,5,4,3,4,4,4,4,4,4,2,3,2,2,4,4,4,5,4,4,4,5,5,4,4,4,4,4,5,4,4,5,5,4,3,4,3,5,5,4,3,4,5,5,5,5,4,4,3,5,39,34,43,42,43
15254,2,4,4,2,4,2,5,2,4,5,1,2,3,3,5,1,4,4,5,2,5,5,5,5,5,4,4,5,4,4,4,2,2,5,2,1,2,4,2,2,4,3,1,5,1,4,5,5,1,5,4,33,34,45,26,34
15255,2,1,1,2,2,2,2,1,2,4,5,3,2,4,1,3,2,4,5,2,5,2,2,2,5,3,5,2,4,3,3,2,2,3,4,2,2,2,2,1,5,3,3,4,2,3,3,3,2,2,2,22,31,31,25,27
15256,2,2,1,3,2,4,5,2,5,4,1,1,2,1,5,2,5,1,1,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3,2,4,3,3,2,4,5,5,5,5,5,5,5,2,5,3,29,24,47,36,45
15257,2,3,4,4,3,4,3,2,3,4,4,5,4,4,4,2,4,3,4,4,2,2,4,5,4,4,4,4,4,4,3,3,4,4,2,2,2,3,2,3,4,5,4,5,4,5,5,5,1,5,5,34,36,38,29,44
15258,2,3,4,4,4,2,4,3,4,4,2,4,4,3,2,4,4,4,4,4,4,5,5,4,5,5,4,4,4,4,5,4,2,4,4,2,3,4,4,2,4,4,4,4,4,4,4,5,4,5,4,34,37,45,33,42
15259,2,4,5,5,5,4,3,4,4,5,4,4,3,3,1,3,4,5,5,4,4,4,4,5,4,2,4,4,2,4,3,4,4,5,4,4,4,1,5,3,4,3,4,4,4,5,4,4,2,4,5,43,36,36,38,39
15260,1,2,1,1,1,2,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,5,1,2,1,3,5,4,5,3,5,1,5,2,5,5,4,1,5,1,3,5,1,2,4,3,16,12,21,40,29
15261,2,1,5,1,2,1,1,1,3,1,1,3,3,2,4,4,5,5,5,5,2,4,3,3,5,4,4,2,3,5,4,5,5,5,3,4,5,5,3,5,5,3,4,2,2,4,2,3,2,5,4,17,38,37,45,31
15262,2,3,3,4,2,3,4,4,2,2,4,2,3,2,4,2,4,5,4,5,5,1,4,4,5,5,5,5,5,5,5,5,5,4,5,2,5,5,3,5,4,2,2,3,3,4,5,4,1,4,4,31,36,44,43,32
15263,2,3,5,5,3,5,5,5,5,5,3,4,5,4,1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,2,5,5,3,4,3,3,4,5,5,5,5,2,5,5,5,1,5,5,44,44,48,39,43
15264,2,1,4,1,2,3,3,2,2,3,1,1,3,1,2,2,2,3,2,1,2,4,2,3,3,3,4,2,2,4,4,4,4,4,3,3,4,3,1,4,3,2,2,3,3,4,3,2,2,1,3,22,19,31,33,25
15265,2,4,5,5,5,4,5,5,3,5,4,4,4,2,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,5,3,5,3,4,5,5,5,5,5,5,5,3,5,5,45,40,50,41,48
15266,1,3,3,4,3,5,3,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,3,4,5,3,3,4,4,5,4,4,3,4,4,4,3,3,5,4,4,3,4,4,5,3,4,3,3,5,3,37,34,39,38,37
15267,2,2,3,3,3,4,5,5,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,2,5,5,3,2,4,5,3,5,5,5,5,5,4,5,5,3,4,4,32,47,45,38,45
15268,1,3,2,3,3,3,3,2,4,3,1,2,3,2,3,3,2,3,2,1,2,4,2,3,4,3,5,2,3,5,2,4,3,4,4,3,2,5,4,4,4,5,5,5,4,5,5,5,5,5,5,27,23,33,37,49
15269,1,2,1,4,3,1,4,2,2,3,3,2,2,5,1,3,1,1,1,1,1,3,3,5,4,5,5,4,3,5,2,2,3,5,3,3,1,3,2,1,3,4,5,5,5,4,4,4,3,2,4,25,18,39,26,40
15270,1,1,3,2,4,2,3,2,2,2,2,4,5,1,4,4,4,3,4,5,2,2,4,3,5,3,4,2,4,5,4,3,1,5,2,3,5,5,3,4,4,5,2,5,3,4,5,5,4,5,5,23,36,36,35,43
15271,1,2,5,3,2,3,2,2,3,3,4,4,1,4,4,4,5,2,3,5,2,3,4,3,3,4,4,3,3,3,3,1,3,2,2,3,1,1,2,2,4,4,4,5,4,5,5,4,4,3,5,29,34,33,21,43
15272,2,4,3,4,4,5,5,4,3,4,1,4,4,3,4,4,5,5,5,5,5,4,4,5,4,5,5,5,5,4,5,3,5,4,5,3,5,5,5,4,4,5,3,3,4,4,5,5,5,5,4,37,44,46,43,43
15273,2,2,2,1,2,1,4,1,1,2,1,2,2,2,1,2,2,1,1,2,2,3,2,4,3,4,3,2,3,3,2,5,4,5,3,2,4,5,3,4,4,5,5,4,5,4,5,5,5,5,5,17,17,29,39,48
15274,2,1,3,2,1,2,4,1,2,1,1,3,3,2,3,1,3,3,3,2,3,3,3,2,3,3,3,3,3,5,3,2,1,4,4,1,4,2,4,2,3,4,3,5,2,3,4,4,4,5,3,18,26,31,27,37
15275,2,3,4,3,3,4,3,4,1,2,3,3,4,3,5,4,5,5,5,5,5,5,4,4,5,3,5,4,4,5,5,5,5,3,5,3,5,5,4,5,3,3,3,3,3,3,5,3,2,1,3,30,44,44,43,29
15276,2,1,3,3,3,4,4,3,4,3,4,1,2,3,1,2,2,1,2,2,3,4,4,5,4,3,4,3,3,4,4,1,2,1,4,1,1,2,4,2,2,4,5,5,5,4,5,4,3,5,5,32,19,38,20,45
15277,2,4,5,4,4,4,4,3,2,5,4,5,5,4,4,5,5,3,5,5,5,3,4,4,4,2,3,4,3,2,3,3,1,3,1,2,2,1,3,2,3,4,5,5,5,5,5,5,4,3,5,39,46,32,21,46
15278,1,2,5,4,1,2,3,3,1,4,1,5,4,2,5,5,5,4,5,5,5,1,5,3,1,4,1,5,5,1,4,5,5,5,5,3,5,5,5,3,4,4,5,5,1,3,5,4,5,5,5,26,45,30,45,42
15279,2,1,3,2,2,2,2,2,4,2,1,3,3,2,2,4,4,2,2,4,2,5,3,5,5,5,4,5,4,4,3,4,5,4,4,2,2,4,3,1,5,3,4,4,5,3,5,3,2,3,2,21,28,43,34,34
15280,2,3,4,3,1,3,2,2,1,2,1,2,4,2,2,5,4,2,5,2,2,5,5,5,5,5,5,5,5,5,5,4,1,4,3,1,5,3,5,2,4,4,4,4,4,3,5,4,2,5,3,22,30,50,32,38
15281,1,3,5,5,4,4,4,5,4,4,5,4,5,3,4,1,4,4,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,4,2,3,2,5,4,4,4,3,5,4,4,5,4,5,3,3,5,43,40,45,36,41
15282,2,5,3,5,4,5,3,5,4,5,2,4,4,1,3,2,5,3,3,5,5,1,4,3,5,5,5,5,1,5,1,3,2,4,3,1,2,3,5,1,1,3,5,5,5,3,5,5,2,5,5,41,35,35,25,43
15283,1,2,5,4,3,5,4,4,2,4,4,3,2,2,4,2,4,4,5,4,5,4,4,4,5,4,3,5,4,4,4,3,1,4,3,2,1,4,5,3,4,4,5,4,5,4,5,5,3,5,4,37,35,41,30,44
15284,2,2,2,3,2,3,2,2,2,3,2,3,4,2,2,4,5,3,4,5,4,4,4,5,4,5,4,4,5,4,3,3,3,4,4,3,4,4,4,3,3,3,3,3,4,3,3,3,2,4,3,23,36,42,35,31
15285,2,2,4,4,4,5,3,5,2,2,4,2,3,2,1,3,2,3,4,4,1,5,5,5,5,5,5,5,5,5,4,3,2,5,2,2,2,3,2,2,4,5,4,5,3,4,4,5,3,5,5,35,25,49,27,43
15286,1,1,4,1,1,1,3,1,3,2,1,2,4,1,4,2,2,2,2,2,4,3,2,2,3,4,2,4,2,2,2,3,3,5,2,2,2,2,5,3,5,4,2,5,4,2,4,3,3,4,4,18,25,26,32,35
15287,1,5,5,5,5,5,5,5,5,5,4,1,4,1,2,3,1,3,4,1,2,4,5,5,5,5,5,5,4,5,5,3,5,5,5,4,4,5,5,4,5,4,5,5,5,5,5,4,2,5,5,49,22,48,45,45
15288,2,1,1,1,2,1,1,2,1,1,1,4,3,1,4,3,2,5,5,2,5,2,1,3,3,3,1,1,3,1,1,2,5,4,5,2,5,4,2,1,3,4,1,5,1,1,5,4,1,4,3,12,34,19,33,29
15289,2,4,5,5,3,5,5,3,5,5,3,1,2,1,2,1,1,1,1,1,3,5,5,4,5,5,5,5,4,5,5,4,2,5,5,4,2,2,5,4,4,5,4,5,5,5,5,5,5,5,5,43,14,48,37,49
15290,1,3,1,1,2,2,2,4,1,5,1,4,2,1,3,2,2,3,3,2,3,2,2,4,4,3,5,2,4,4,4,2,4,4,4,2,2,2,2,2,4,4,5,4,4,4,5,4,2,5,2,22,25,34,28,39
15291,2,1,4,3,2,5,5,2,5,5,3,2,4,1,2,1,1,1,2,1,3,1,3,5,5,5,5,2,3,5,3,3,5,3,5,1,1,1,3,5,5,3,3,3,4,5,5,5,1,5,5,35,18,37,32,39
15292,1,1,1,2,2,2,3,1,2,2,1,4,2,2,2,2,2,3,4,4,2,4,2,4,3,3,3,3,4,3,3,1,3,4,4,3,3,4,2,2,4,1,4,2,5,3,2,3,4,4,2,17,27,32,30,30
15293,1,3,4,4,3,3,4,4,2,4,2,2,4,2,2,2,4,4,4,4,2,5,4,3,4,3,5,3,4,5,4,3,2,4,2,2,4,4,4,4,4,4,4,5,4,4,5,4,3,4,4,33,30,40,33,41
15294,2,1,2,2,2,3,2,1,2,1,2,2,3,2,3,2,3,2,2,2,4,5,4,4,4,4,2,4,4,4,2,2,2,4,4,2,2,3,3,3,4,3,2,2,4,2,2,2,4,4,2,18,25,37,29,27
15295,2,3,5,4,3,4,4,5,3,3,1,4,5,5,3,5,5,1,1,3,1,5,4,1,4,3,4,3,5,4,5,1,1,4,1,2,1,1,1,1,3,5,5,5,5,5,5,5,4,5,5,35,33,38,16,49
15296,1,1,2,4,2,1,3,1,4,5,1,1,2,1,3,2,1,1,1,1,3,2,3,2,4,4,4,2,2,4,2,1,2,5,2,3,1,4,2,2,3,1,2,5,2,3,4,4,1,3,4,24,16,29,25,29
15297,2,4,4,2,4,5,3,2,3,5,4,3,3,3,3,5,3,2,3,2,4,1,2,1,1,1,1,1,2,1,1,5,4,5,2,3,2,1,2,3,3,4,5,5,4,5,5,5,4,1,5,36,31,12,30,43
15298,2,4,4,4,4,5,4,3,3,3,4,3,2,2,3,3,3,3,3,3,4,5,4,5,5,5,4,5,4,5,4,4,3,4,4,4,4,5,5,4,5,4,4,4,5,4,4,4,4,5,4,38,29,46,42,42
15299,1,1,2,2,2,3,4,2,4,5,1,3,1,2,2,2,1,2,2,2,1,2,4,4,4,4,3,3,2,4,4,3,3,4,5,3,4,3,5,2,5,4,5,4,4,3,5,4,3,5,3,26,18,34,37,40
15300,1,2,4,3,3,2,2,1,2,5,3,5,5,5,2,2,5,3,4,5,2,2,2,5,2,2,2,2,2,1,4,1,2,1,5,1,1,1,2,1,2,4,4,5,4,4,5,4,4,5,4,27,38,24,17,43
15301,2,2,4,4,3,4,5,3,3,4,3,1,3,1,2,4,1,2,1,2,2,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,3,4,5,4,3,4,4,3,5,3,35,19,41,39,38
15302,2,2,3,4,4,4,2,4,4,4,2,3,4,1,3,4,3,2,3,4,5,5,4,5,4,4,5,4,1,4,3,5,1,4,4,4,2,5,5,5,1,3,3,4,4,4,5,4,4,3,4,33,32,39,36,38
15303,2,2,4,3,3,5,5,1,3,4,4,2,3,2,2,2,3,2,3,3,3,4,5,5,5,5,5,5,4,5,5,4,5,5,4,4,5,5,5,3,4,4,3,5,3,5,5,3,2,5,5,34,25,48,44,40
15304,2,1,1,1,1,1,4,1,1,1,1,2,4,2,3,3,3,2,3,2,3,3,2,4,5,3,4,2,4,5,3,4,5,3,2,2,2,1,2,2,3,4,4,5,5,4,5,4,4,5,5,13,27,35,26,45
15305,2,3,4,5,5,5,4,3,3,4,3,5,3,2,1,3,5,5,5,5,4,4,4,5,3,4,4,3,4,4,3,4,4,5,5,3,4,1,5,2,4,4,5,5,4,5,4,4,2,5,5,39,38,38,37,43
15306,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,5,5,5,2,5,3,3,5,4,1,2,3,1,1,1,4,2,1,1,3,3,5,3,4,5,3,3,5,2,13,14,39,17,36
15307,2,4,3,4,2,4,4,4,4,3,2,4,4,3,3,4,3,5,4,3,3,2,4,5,4,2,3,4,5,4,4,4,5,5,5,4,4,4,5,5,4,3,3,3,4,4,4,4,1,4,3,34,36,37,45,33
15308,2,2,2,3,2,4,5,2,3,5,2,2,4,2,2,5,2,5,5,4,2,5,5,4,5,5,5,5,5,5,5,5,2,5,5,2,2,5,5,5,2,5,5,5,5,5,4,5,5,5,5,30,33,49,38,49
15309,1,3,4,3,1,3,4,5,1,1,1,2,5,2,2,1,3,4,5,3,5,2,3,3,2,1,5,3,1,4,4,4,1,2,2,3,2,4,3,2,3,3,2,5,3,4,1,2,2,5,3,26,32,28,26,30
15310,1,1,3,3,3,3,3,1,3,3,1,2,2,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,3,5,1,4,3,1,3,3,4,1,2,5,5,5,5,5,5,5,5,5,5,24,12,46,27,50
15311,1,3,2,4,5,3,5,2,3,5,4,2,4,2,3,5,3,3,5,5,3,4,5,5,4,5,5,5,4,3,4,5,1,5,3,5,2,3,3,4,5,4,4,5,5,5,5,5,1,4,4,36,35,44,36,42
15312,2,3,2,2,1,2,2,1,2,2,2,5,3,3,4,4,5,4,5,3,5,3,3,5,3,3,2,3,3,3,3,4,4,3,3,3,4,4,4,1,3,5,4,4,5,3,5,3,4,3,5,19,41,31,33,41
15313,2,4,4,4,5,4,4,4,4,5,4,3,2,1,4,2,3,2,2,3,3,5,5,5,5,5,5,5,4,5,4,5,2,5,2,4,4,3,5,5,5,4,5,5,5,5,5,5,3,4,4,42,25,48,40,45
15314,1,1,3,4,2,4,4,3,3,4,3,1,4,2,3,2,2,1,1,2,2,2,3,1,4,4,5,4,4,5,4,4,4,5,3,4,4,2,3,3,4,3,5,4,5,4,5,4,4,4,4,31,20,36,36,42
15315,2,4,4,5,3,3,3,4,2,4,3,3,3,1,2,3,4,3,4,3,5,3,4,3,3,5,2,4,3,4,2,3,2,4,2,3,3,3,3,2,3,3,3,4,5,3,4,3,3,5,3,35,31,33,28,36
15316,2,1,2,4,2,4,2,1,2,2,2,2,5,1,4,1,4,2,4,3,4,4,5,3,4,4,5,3,4,3,3,5,1,3,1,3,1,5,2,5,4,5,2,5,5,4,5,3,5,5,5,22,30,38,30,44
15317,1,1,1,4,1,1,1,1,5,2,5,1,5,1,1,5,1,3,2,1,1,1,5,5,4,3,5,4,5,4,3,1,5,5,4,5,5,1,5,5,5,5,3,5,1,5,5,5,5,5,5,22,21,39,41,44
15318,2,3,5,4,4,4,4,4,3,5,3,4,4,1,1,4,3,1,1,2,3,2,5,5,4,4,4,4,3,4,4,1,4,5,2,3,2,4,4,2,5,3,5,5,5,3,5,5,3,5,4,39,24,39,32,43
15319,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,5,4,5,5,5,5,2,4,4,3,4,5,4,3,3,1,5,3,3,3,3,4,4,5,3,4,4,2,4,3,17,14,42,34,36
15320,2,1,3,3,3,3,4,1,4,4,3,4,1,1,3,2,3,2,3,4,3,4,4,5,3,3,2,4,3,4,4,3,3,4,1,3,3,4,3,4,5,4,5,3,5,4,3,4,2,4,5,29,26,36,33,39
15321,2,1,5,1,3,3,5,2,2,4,1,1,1,1,1,5,1,3,4,1,1,5,5,5,5,4,5,5,5,5,4,3,1,5,5,1,4,3,4,5,4,5,5,5,4,5,5,5,4,5,5,27,19,48,35,48
15322,2,2,2,2,3,1,2,1,2,1,1,3,4,3,2,4,3,4,4,4,4,2,2,4,4,3,5,3,2,4,3,4,5,2,3,3,3,3,3,3,3,2,3,2,4,3,3,2,1,2,3,17,35,32,32,25
15323,2,3,5,5,4,4,5,5,3,3,4,2,3,2,4,4,3,4,5,4,4,2,5,3,4,4,5,5,5,5,4,3,4,5,4,3,5,4,4,3,4,3,5,5,5,4,5,4,1,2,4,41,35,42,39,38
15324,1,2,4,4,3,5,4,4,2,4,2,2,3,3,4,3,3,3,3,4,3,4,4,3,4,4,3,4,3,3,3,5,4,4,4,3,4,4,4,3,5,4,5,4,5,5,4,5,4,4,5,34,31,35,40,45
15325,2,5,5,4,4,5,5,4,4,5,4,1,1,1,1,1,1,4,1,1,1,5,5,5,5,1,5,1,5,5,5,2,5,5,3,3,2,5,3,2,3,5,3,4,4,3,4,3,5,5,5,45,13,42,33,41
15326,1,1,4,3,1,5,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,5,2,4,5,5,5,5,4,2,4,4,5,5,1,5,5,1,4,5,5,5,5,5,4,5,5,5,5,5,22,12,42,39,49
15327,1,2,3,2,2,2,3,1,2,1,1,5,2,5,4,4,4,4,5,4,5,4,3,5,4,4,4,2,4,4,4,4,5,5,5,2,5,5,5,4,5,3,3,2,3,4,2,4,1,2,4,19,42,38,45,28
15328,1,2,3,2,2,3,4,1,3,2,1,1,2,1,2,2,3,3,3,3,2,3,2,4,2,2,3,2,3,2,4,3,2,4,3,2,3,4,3,1,4,5,4,3,3,4,3,5,4,4,3,23,22,27,29,38
15329,2,4,4,4,4,5,4,4,3,3,2,3,3,3,3,3,3,2,2,3,4,5,4,4,5,5,4,4,4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,37,29,45,40,43
15330,1,3,3,5,4,4,4,4,2,3,4,5,5,5,3,4,2,4,4,2,3,5,2,5,2,4,3,5,4,3,4,4,4,5,4,4,4,5,4,4,4,4,5,3,4,4,4,4,2,4,4,36,37,37,42,38
15331,2,4,5,2,4,4,5,2,1,5,3,4,2,2,2,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,4,5,4,5,3,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5,35,40,46,45,47
15332,1,1,2,3,3,2,4,5,3,5,2,3,3,2,2,4,5,2,4,1,4,4,4,3,3,4,1,1,3,5,3,3,2,3,4,2,5,4,4,5,2,3,3,4,5,2,5,4,1,4,1,30,30,31,34,32
15333,2,2,2,3,3,4,5,3,1,1,3,2,3,1,3,4,2,3,3,4,4,5,4,3,5,4,5,5,4,4,4,3,2,3,2,2,3,2,4,1,4,4,4,5,4,4,5,4,4,4,5,27,29,43,26,43
15334,2,3,3,3,3,4,4,2,3,3,3,2,3,1,2,3,3,3,4,3,4,5,3,4,5,5,4,4,4,3,4,4,4,3,4,2,2,2,4,4,3,2,4,4,3,4,4,3,2,3,3,31,28,41,32,32
15335,1,2,1,1,1,2,1,2,1,2,1,4,4,1,3,4,4,4,5,4,3,5,2,5,5,4,5,3,5,4,5,3,4,5,5,3,2,2,4,2,5,4,5,5,4,4,5,5,4,5,4,14,36,43,35,45
15336,2,2,5,5,4,5,2,4,2,4,5,3,3,2,3,3,3,2,1,2,3,4,5,3,3,2,2,2,4,4,4,4,2,4,3,2,3,3,4,3,3,3,4,4,3,3,5,4,3,4,5,38,25,33,31,38
15337,1,3,5,5,3,4,4,3,3,4,3,4,4,3,4,4,4,5,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,3,5,3,4,4,3,3,4,3,5,5,5,4,5,4,4,5,5,37,42,41,37,45
15338,2,3,3,4,5,3,4,4,3,3,4,3,4,3,1,4,4,4,4,4,3,3,4,4,5,5,5,5,4,5,4,4,5,4,5,3,5,5,3,5,5,2,4,3,5,4,4,3,3,3,4,36,34,44,44,35
15339,1,2,3,3,3,3,3,4,1,2,1,3,4,2,3,4,3,2,3,3,3,5,4,5,5,5,5,4,5,5,3,4,2,5,3,4,3,5,4,4,5,5,5,2,5,4,2,5,5,4,5,25,30,46,39,42
15340,2,3,2,4,2,4,4,4,4,2,2,3,3,2,4,4,1,1,1,2,5,2,5,3,5,4,5,1,3,5,5,5,5,4,3,5,1,5,4,5,5,3,2,5,3,4,1,5,3,5,4,31,26,38,42,35
15341,1,3,2,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,4,3,1,3,5,4,3,5,3,4,4,4,5,3,2,3,3,3,4,3,3,4,3,5,4,3,3,3,4,2,4,3,28,29,36,33,34
15342,2,1,3,3,3,3,4,1,2,4,3,2,3,3,2,4,4,4,4,5,4,2,4,5,4,5,4,5,4,4,5,3,5,4,1,3,5,5,3,1,5,3,5,4,4,3,4,4,2,4,4,27,35,42,35,37
15343,2,2,3,2,2,3,5,1,2,3,1,4,5,3,3,3,3,3,5,4,3,5,3,5,4,4,4,3,3,3,4,3,2,4,3,1,4,2,3,2,4,3,5,5,5,4,5,4,3,5,4,24,36,38,28,43
15344,2,3,5,3,4,3,5,3,3,3,3,2,2,1,2,3,2,2,2,3,4,5,4,5,4,4,5,4,4,4,4,4,5,4,2,4,5,5,4,4,5,4,5,5,5,4,5,5,4,4,4,35,23,43,42,45
15345,1,3,1,3,2,3,2,3,2,2,1,3,3,2,1,4,3,1,1,4,1,4,3,5,4,5,5,3,5,2,5,2,2,4,3,3,4,2,3,3,3,3,3,2,4,2,1,4,3,3,1,22,23,41,29,26
15346,2,4,4,4,4,4,4,4,3,5,4,1,2,1,3,1,1,3,4,1,2,1,5,5,5,5,5,5,4,5,4,2,3,5,4,3,4,4,3,3,4,3,4,3,3,3,4,4,3,5,3,40,19,44,35,35
15347,1,3,5,5,4,5,4,5,2,1,1,4,4,3,3,2,5,4,4,5,5,5,5,5,4,4,3,5,5,5,5,2,4,4,4,1,4,3,3,2,2,5,3,5,3,3,5,4,5,5,4,35,39,46,29,42
15348,2,3,2,1,1,2,2,1,1,1,1,2,3,2,3,3,4,2,4,3,3,5,5,5,5,2,5,3,5,5,3,3,1,5,3,1,1,3,3,3,4,3,2,3,3,3,3,3,1,5,3,15,29,43,27,29
15349,1,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,1,5,4,5,5,5,5,5,5,5,4,2,4,2,2,2,3,2,2,3,5,4,5,4,4,5,4,3,5,5,49,40,45,26,44
15350,2,4,2,3,2,5,4,4,3,3,4,2,4,2,3,2,4,1,1,3,3,2,5,4,3,2,3,4,3,3,4,1,4,1,2,1,1,1,1,2,1,4,5,4,1,4,4,5,3,5,4,34,25,33,15,39
15351,1,5,1,5,3,5,1,4,5,5,5,3,3,5,4,5,1,1,5,5,3,1,5,5,5,5,5,5,5,5,5,5,5,3,4,3,1,1,5,1,5,1,2,5,5,2,5,5,1,3,2,39,35,46,33,31
15352,1,3,4,4,4,4,4,3,2,3,2,3,2,3,3,2,2,3,2,2,4,1,4,5,4,4,4,4,3,4,4,4,4,3,4,4,3,2,3,4,3,4,2,2,2,4,4,2,2,3,4,33,26,37,34,29
15353,2,2,1,4,1,2,4,5,1,1,1,1,3,1,2,1,4,1,1,2,2,5,5,4,5,5,5,5,4,5,5,5,5,5,5,1,5,5,4,2,5,5,5,5,5,2,5,5,5,5,4,22,18,48,42,46
15354,1,3,4,2,2,4,5,1,5,1,1,1,4,1,3,3,1,3,5,4,3,1,4,5,5,5,5,5,4,5,5,2,3,5,3,1,1,5,4,3,5,5,4,5,5,5,5,5,5,3,4,28,28,44,32,46
15355,1,3,1,3,3,4,2,3,2,2,2,4,3,2,2,2,4,2,2,2,3,2,5,5,4,4,4,4,5,4,5,4,2,4,4,3,1,2,4,3,3,2,2,5,5,4,4,4,2,4,4,25,26,42,30,36
15356,2,4,1,5,3,4,3,5,1,3,2,4,5,1,2,3,3,3,1,3,1,2,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,1,3,5,3,5,5,4,1,5,5,31,26,47,47,37
15357,1,3,3,3,3,3,2,3,1,3,3,1,2,1,2,2,1,4,3,2,2,3,3,3,3,3,3,4,2,3,3,4,5,5,4,4,5,5,2,5,4,3,3,3,3,4,5,5,2,4,5,27,20,30,43,37
15358,2,2,1,3,2,2,4,1,2,1,1,3,3,3,4,2,3,4,3,2,2,5,4,4,5,5,5,4,4,5,4,4,4,5,4,2,4,4,3,2,3,4,5,5,5,5,5,5,3,5,5,19,29,45,35,47
15359,2,3,2,3,2,3,3,3,1,3,1,4,5,4,5,5,5,5,5,5,5,5,2,4,4,3,5,3,5,3,5,4,5,5,5,4,5,3,5,5,5,5,3,5,3,5,5,5,4,5,5,24,48,39,46,45
15360,1,1,1,3,2,3,1,2,1,5,3,2,1,1,1,3,3,2,2,3,1,3,2,5,5,4,4,3,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,22,19,39,48,50
15361,2,4,5,4,5,5,5,5,5,1,4,2,1,2,3,3,2,3,3,3,4,4,5,4,4,3,4,4,2,3,5,5,1,1,3,4,2,3,4,4,4,5,4,4,3,2,4,5,4,2,5,43,26,38,31,38
15362,2,4,2,1,3,4,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,5,4,4,4,4,5,4,4,5,2,1,2,5,2,1,1,1,2,3,1,3,3,5,5,5,5,3,1,5,4,21,14,41,19,39
15363,2,2,2,4,2,3,2,2,2,2,2,2,3,3,1,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,2,4,3,4,4,3,2,3,4,3,4,5,4,2,4,4,23,31,39,32,35
15364,2,3,4,3,3,4,4,4,3,4,1,1,2,1,3,3,2,1,2,2,3,4,5,4,5,4,4,4,5,5,4,5,5,4,4,5,5,4,3,5,5,3,5,5,5,5,5,4,3,5,4,33,20,44,45,44
15365,2,3,2,4,3,2,4,2,5,5,1,2,4,1,3,2,3,2,2,2,3,2,3,2,2,1,3,3,1,5,4,2,3,5,3,3,2,4,3,2,3,3,3,5,4,4,5,4,2,5,4,31,24,26,30,39
15366,2,1,2,4,3,3,2,1,2,5,1,3,2,2,3,5,4,3,3,4,3,4,5,5,4,5,3,5,3,4,5,4,2,4,5,3,4,5,4,2,5,3,5,3,5,2,2,4,3,5,2,24,32,43,38,34
15367,1,3,4,4,3,3,4,4,2,5,2,4,4,3,4,3,2,2,3,3,3,2,5,3,3,3,2,4,4,3,4,4,5,5,3,1,4,4,3,2,4,5,5,5,5,4,5,5,5,4,4,34,31,33,35,47
15368,2,2,3,2,4,5,5,5,1,1,4,3,3,2,2,3,5,5,5,2,4,5,5,3,3,5,5,5,5,2,4,4,5,5,5,3,5,5,5,4,4,5,5,5,5,5,1,5,4,4,5,32,34,42,45,44
